INFO : 05-20 11:38 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7736±0.1561
INFO : 05-20 11:38 : ksdkt/20_05_13_Science_v10_baseline 	| The model has 525,926 trainable parameters
INFO : 05-20 11:38 : ksdkt/20_05_13_Science_v10_baseline 	| train_dl.dataset size: 2048
INFO : 05-20 11:38 : ksdkt/20_05_13_Science_v10_baseline 	| valid_dl.dataset size: 512
INFO : 05-20 11:38 : ksdkt/20_05_13_Science_v10_baseline 	| Starting train
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Train Loss: 0.684288	AUC: 0.516312
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Valid Loss: 0.684958	AUC: 0.50101
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	KSVectorLoss: 0.0292337
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	W1: 0.000580811	W2: 7.04756e-07
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.50101 refreshed and saved!
INFO : 05-20 11:40 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:40 1m 19s passed ( - 25m 15s til 03:08) (100epoch 5.0%)
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Train Loss: 0.676344	AUC: 0.524994
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Valid Loss: 0.677706	AUC: 0.503891
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	KSVectorLoss: 0.0289309
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	W1: 0.000943746	W2: 2.65866e-06
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.503891 refreshed and saved!
INFO : 05-20 11:41 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:41 2m 38s passed ( - 23m 43s til 00:45) (200epoch 10.0%)
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	Train Loss: 0.669402	AUC: 0.527859
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	Valid Loss: 0.671779	AUC: 0.504147
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	KSVectorLoss: 0.0285303
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	W1: 0.00175665	W2: 1.06636e-05
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.504661 at epoch 230
INFO : 05-20 11:42 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:42 3m 57s passed ( - 22m 26s til 15:07) (300epoch 15.0%)
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	Train Loss: 0.666512	AUC: 0.528834
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	Valid Loss: 0.669866	AUC: 0.502927
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	KSVectorLoss: 0.0281863
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	W1: 0.00258624	W2: 2.29251e-05
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.504661 at epoch 230
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| Early stopping.
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| Loading model /code/output/config/20_05_13_Science_v10_baseline/checkpoints/20200520-1004/f1_best.model
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| test_dl.dataset size: 640
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| Starting test
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test Loss: 0.674808	AUC: 0.513984
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test KSV AUC: 0.977195
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| 	W1: 0.00113907	W2: 4.17222e-06
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| RP soft 	 good:bad = 83:95
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7752±0.1566
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| The model has 525,926 trainable parameters
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| train_dl.dataset size: 2048
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| valid_dl.dataset size: 512
INFO : 05-20 11:44 : ksdkt/20_05_13_Science_v10_baseline 	| Starting train
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Train Loss: 0.685211	AUC: 0.511471
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Valid Loss: 0.68597	AUC: 0.496769
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	KSVectorLoss: 0.0292635
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	W1: 0.00056939	W2: 6.38099e-07
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.496769 refreshed and saved!
INFO : 05-20 11:46 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:46 1m 20s passed ( - 25m 38s til 09:45) (100epoch 5.0%)
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Train Loss: 0.677255	AUC: 0.523552
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Valid Loss: 0.678937	AUC: 0.496076
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	KSVectorLoss: 0.0289708
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	W1: 0.000896545	W2: 2.27617e-06
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.496852 at epoch 110
INFO : 05-20 11:47 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:47 2m 41s passed ( - 24m 14s til 11:24) (200epoch 10.0%)
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	Train Loss: 0.669893	AUC: 0.526676
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	Valid Loss: 0.672827	AUC: 0.497218
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	KSVectorLoss: 0.0285636
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 300	W1: 0.00171079	W2: 9.82475e-06
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.497273 at epoch 270
INFO : 05-20 11:48 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:48 4m 2s passed ( - 22m 51s til 03:06) (300epoch 15.0%)
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	Train Loss: 0.66662	AUC: 0.528633
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	Valid Loss: 0.670661	AUC: 0.496826
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	KSVectorLoss: 0.0281913
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 400	W1: 0.00261552	W2: 2.25878e-05
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.497273 at epoch 270
INFO : 05-20 11:50 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:50 5m 20s passed ( - 21m 22s til 02:06) (400epoch 20.0%)
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 500	Train Loss: 0.665876	AUC: 0.530741
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 500	Valid Loss: 0.670433	AUC: 0.496543
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 500	KSVectorLoss: 0.0280164
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 500	W1: 0.00299512	W2: 2.93157e-05
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.497273 at epoch 270
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| Early stopping.
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| Loading model /code/output/config/20_05_13_Science_v10_baseline/checkpoints/20200520-1004/f2_best.model
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| test_dl.dataset size: 640
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| Starting test
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test Loss: 0.673098	AUC: 0.509304
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test KSV AUC: 0.977063
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| 	W1: 0.00141255	W2: 6.57766e-06
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| RP soft 	 good:bad = 88:90
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7840±0.1607
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| The model has 525,926 trainable parameters
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| train_dl.dataset size: 2048
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| valid_dl.dataset size: 512
INFO : 05-20 11:51 : ksdkt/20_05_13_Science_v10_baseline 	| Starting train
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Train Loss: 0.68531	AUC: 0.517387
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Valid Loss: 0.6849	AUC: 0.502501
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	KSVectorLoss: 0.029219
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	W1: 0.000545552	W2: 5.97039e-07
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.504761 at epoch 10
INFO : 05-20 11:53 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:53 1m 19s passed ( - 25m 3s til 07:15) (100epoch 5.0%)
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Train Loss: 0.678096	AUC: 0.52394
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Valid Loss: 0.677185	AUC: 0.500047
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	KSVectorLoss: 0.0289151
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	W1: 0.000835644	W2: 1.99382e-06
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.504761 at epoch 10
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| Early stopping.
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| Loading model /code/output/config/20_05_13_Science_v10_baseline/checkpoints/20200520-1004/f3_best.model
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| test_dl.dataset size: 640
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| Starting test
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test Loss: 0.692743	AUC: 0.498261
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test KSV AUC: 0.97657
INFO : 05-20 11:54 : ksdkt/20_05_13_Science_v10_baseline 	| 	W1: 0.000477112	W2: 4.01217e-07
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| RP soft 	 good:bad = 90:88
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7872±0.1607
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| The model has 525,926 trainable parameters
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| train_dl.dataset size: 2048
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| valid_dl.dataset size: 512
INFO : 05-20 11:55 : ksdkt/20_05_13_Science_v10_baseline 	| Starting train
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Train Loss: 0.685304	AUC: 0.513221
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Valid Loss: 0.686738	AUC: 0.487491
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	KSVectorLoss: 0.0292738
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	W1: 0.000560955	W2: 6.51217e-07
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.489506 at epoch 10
INFO : 05-20 11:56 : ksdkt/20_05_13_Science_v10_baseline 	| At 11:56 1m 21s passed ( - 25m 56s til 22:20) (100epoch 5.0%)
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Train Loss: 0.677242	AUC: 0.522615
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	Valid Loss: 0.680025	AUC: 0.487561
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	KSVectorLoss: 0.0289926
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 200	W1: 0.000880852	W2: 2.29611e-06
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| Best AUC 0.489506 at epoch 10
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| Early stopping.
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| Loading model /code/output/config/20_05_13_Science_v10_baseline/checkpoints/20200520-1004/f4_best.model
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| test_dl.dataset size: 640
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| Starting test
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test Loss: 0.693194	AUC: 0.495185
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test KSV AUC: 0.976307
INFO : 05-20 11:57 : ksdkt/20_05_13_Science_v10_baseline 	| 	W1: 0.000489211	W2: 4.2795e-07
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| RP soft 	 good:bad = 89:89
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7801±0.1569
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| fintrain_dl.dataset size: 2560
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| fintest_dl.dataset size: 640
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| The model has 525,926 trainable parameters
INFO : 05-20 11:58 : ksdkt/20_05_13_Science_v10_baseline 	| Starting train
INFO : 05-20 12:00 : ksdkt/20_05_13_Science_v10_baseline 	| 	Epoch 100	Train Loss: 0.680927	AUC: 0.513848
INFO : 05-20 12:00 : ksdkt/20_05_13_Science_v10_baseline 	| At 12:00 1m 33s passed ( - 0m 56s til 13:18) (100epoch 62.5%)
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| Starting test
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test Loss: 0.676105	AUC: 0.504014
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| 	Test KSV AUC: 0.976824
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| 	W1: 0.00111451	W2: 3.89024e-06
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| RP soft 	 good:bad = 94:84
INFO : 05-20 12:01 : ksdkt/20_05_13_Science_v10_baseline 	| RP hard 	 nDCG = 0.7862±0.1544
